system:index,COUNTY_NAM,mean
201810_00000000000000000037,Ventura,16.57406880028724
201810_0000000000000000003f,Ventura,17.656875324935385
201810_00000000000000000040,Ventura,18.909448242187523
201810_00000000000000000041,Ventura,18.909448242187523
201810_00000000000000000042,Ventura,
201810_00000000000000000038,Yolo,19.406269046363505
201810_00000000000000000039,Yuba,17.731529722910324
201811_00000000000000000000,Alameda,12.988474839285228
201811_00000000000000000001,Alpine,2.863414833762452
201811_00000000000000000002,Amador,10.057596080929232
201811_00000000000000000003,Butte,11.584496389759272
201811_00000000000000000004,Calaveras,10.551764045415737
201811_00000000000000000005,Colusa,12.968291502351429
201811_00000000000000000006,Contra Costa,13.349233613565119
201811_00000000000000000007,Del Norte,9.644108774422119
201811_00000000000000000008,El Dorado,8.449982823584419
201811_00000000000000000009,Fresno,10.153479358004972
201811_0000000000000000000a,Glenn,11.969793823668287
201811_0000000000000000000b,Humboldt,9.594280019439907
201811_0000000000000000000c,Imperial,17.858429482045032
201811_0000000000000000000d,Inyo,9.770929916091296
201811_0000000000000000000e,Kern,12.964772877892003
201811_0000000000000000000f,Kings,14.659548821808519
201811_00000000000000000010,Lake,10.640843981248736
201811_00000000000000000011,Lassen,3.509199619238741
201811_00000000000000000012,Los Angeles,14.425245684916804
201811_00000000000000000043,Los Angeles,18.008034203757727
201811_00000000000000000044,Los Angeles,17.923202198949376
201811_00000000000000000013,Madera,9.474934215356178
201811_00000000000000000014,Marin,12.558250039310801
201811_00000000000000000015,Mariposa,9.158181445223326
201811_00000000000000000016,Mendocino,10.58335322958764
201811_00000000000000000017,Merced,13.331253868983254
201811_00000000000000000018,Modoc,3.273679582087543
201811_00000000000000000019,Mono,3.071648717660262
201811_0000000000000000001a,Monterey,13.332818862974024
201811_0000000000000000001b,Napa,13.121123733661033
201811_0000000000000000001c,Nevada,7.7135079820490775
201811_0000000000000000001d,Orange,17.23720291045795
201811_0000000000000000001e,Placer,8.425337399846473
201811_0000000000000000001f,Plumas,4.171194242003198
201811_00000000000000000020,Riverside,15.315117374225329
201811_00000000000000000021,Sacramento,13.008840682888813
201811_00000000000000000022,San Benito,12.996687337503399
201811_00000000000000000023,San Bernardino,13.481514907279077
201811_00000000000000000024,San Diego,15.558957910343901
201811_00000000000000000025,San Francisco,13.377155079820932
201811_00000000000000000026,San Joaquin,12.852565918095113
201811_00000000000000000027,San Luis Obispo,14.484679834444018
201811_00000000000000000028,San Mateo,13.612093939096372
201811_00000000000000000029,Santa Barbara,14.595346466589852
201811_0000000000000000003a,Santa Barbara,
201811_0000000000000000003b,Santa Barbara,17.990075683593773
201811_0000000000000000003c,Santa Barbara,17.177371855613718
201811_0000000000000000003d,Santa Barbara,16.997369384765648
201811_0000000000000000003e,Santa Barbara,17.31925990200977
201811_0000000000000000002a,Santa Clara,13.030928442636135
201811_0000000000000000002b,Santa Cruz,13.579207692882637
201811_0000000000000000002c,Shasta,7.954637988100071
201811_0000000000000000002d,Sierra,4.129839962769946
201811_0000000000000000002e,Siskiyou,4.719955023557761
201811_0000000000000000002f,Solano,13.797615191801183
201811_00000000000000000030,Sonoma,11.923053516125224
201811_00000000000000000031,Stanislaus,12.8309285940757
201811_00000000000000000032,Sutter,13.754712383563723
201811_00000000000000000033,Tehama,10.807853117291568
201811_00000000000000000034,Trinity,7.001868362491066
201811_00000000000000000035,Tulare,9.63220205414909
201811_00000000000000000036,Tuolumne,6.278754828661091
201811_00000000000000000037,Ventura,13.637040458704911
201811_0000000000000000003f,Ventura,17.63927568394505
201811_00000000000000000040,Ventura,17.104058837890648
201811_00000000000000000041,Ventura,17.104058837890648
201811_00000000000000000042,Ventura,
201811_00000000000000000038,Yolo,13.875156979167151
201811_00000000000000000039,Yuba,12.045619939145386
201812_00000000000000000000,Alameda,10.088387377796304
201812_00000000000000000001,Alpine,-2.011696621740266
201812_00000000000000000002,Amador,6.763030172685781
201812_00000000000000000003,Butte,7.827557366764868
201812_00000000000000000004,Calaveras,7.310865435440182
201812_00000000000000000005,Colusa,8.954958590451316
201812_00000000000000000006,Contra Costa,10.226314838288747
201812_00000000000000000007,Del Norte,6.845872441075578
201812_00000000000000000008,El Dorado,4.775653169141672
201812_00000000000000000009,Fresno,5.597029309148819
201812_0000000000000000000a,Glenn,7.732882529320333
201812_0000000000000000000b,Humboldt,7.436288137218866
201812_0000000000000000000c,Imperial,13.63462602248298
201812_0000000000000000000d,Inyo,4.208729255926119
201812_0000000000000000000e,Kern,8.485563216050599
201812_0000000000000000000f,Kings,10.234894267257543
201812_00000000000000000010,Lake,6.818039178795833
201812_00000000000000000011,Lassen,-1.1836421519013063
201812_00000000000000000012,Los Angeles,10.113400170033769
201812_00000000000000000043,Los Angeles,15.69519851039835
201812_00000000000000000044,Los Angeles,15.289350522797704
201812_00000000000000000013,Madera,5.203132884149436
201812_00000000000000000014,Marin,10.624891415058002
201812_00000000000000000015,Mariposa,5.2415301916939
201812_00000000000000000016,Mendocino,7.892034113247636
201812_00000000000000000017,Merced,9.977348255447346
201812_00000000000000000018,Modoc,-0.942386136305802
201812_00000000000000000019,Mono,-4.773769931890412
201812_0000000000000000001a,Monterey,10.082166973095829
201812_0000000000000000001b,Napa,9.386865183793402
201812_0000000000000000001c,Nevada,3.8074373337796636
201812_0000000000000000001d,Orange,13.581688462949089
201812_0000000000000000001e,Placer,4.574669274480204
201812_0000000000000000001f,Plumas,-0.5111004339588305
201812_00000000000000000020,Riverside,11.259158355144994
201812_00000000000000000021,Sacramento,9.853062831359468
201812_00000000000000000022,San Benito,9.429450504873866
201812_00000000000000000023,San Bernardino,9.29300118828667
201812_00000000000000000024,San Diego,11.807711048167116
201812_00000000000000000025,San Francisco,11.349101387609124
201812_00000000000000000026,San Joaquin,9.908485153915251
201812_00000000000000000027,San Luis Obispo,10.344842616602634
201812_00000000000000000028,San Mateo,11.745832397428313
201812_00000000000000000029,Santa Barbara,10.99563264792078
201812_0000000000000000003a,Santa Barbara,
201812_0000000000000000003b,Santa Barbara,15.524224853515648
201812_0000000000000000003c,Santa Barbara,14.755403660931725
201812_0000000000000000003d,Santa Barbara,14.478173828125023
201812_0000000000000000003e,Santa Barbara,14.822699541222411
201812_0000000000000000002a,Santa Clara,9.81741986364424
201812_0000000000000000002b,Santa Cruz,11.509719218937693
201812_0000000000000000002c,Shasta,3.841381220786753
201812_0000000000000000002d,Sierra,-0.7635557986083279
201812_0000000000000000002e,Siskiyou,1.3584409047191957
201812_0000000000000000002f,Solano,10.160171188786347
201812_00000000000000000030,Sonoma,9.464086642745537
201812_00000000000000000031,Stanislaus,9.746033912198476
201812_00000000000000000032,Sutter,10.223003928150268
201812_00000000000000000033,Tehama,6.537909212373179
201812_00000000000000000034,Trinity,2.798146440611822
201812_00000000000000000035,Tulare,4.732216258501388
201812_00000000000000000036,Tuolumne,1.6558504396178195
201812_00000000000000000037,Ventura,9.843946617460434
201812_0000000000000000003f,Ventura,15.273992129538579
201812_00000000000000000040,Ventura,14.396234130859398
201812_00000000000000000041,Ventura,14.396234130859398
201812_00000000000000000042,Ventura,
201812_00000000000000000038,Yolo,10.024009581224657
201812_00000000000000000039,Yuba,8.543094554519332
201901_00000000000000000000,Alameda,10.790986930694325
201901_00000000000000000001,Alpine,-1.0191606785468679
201901_00000000000000000002,Amador,7.630619034061821
201901_00000000000000000003,Butte,8.589501123373562
201901_00000000000000000004,Calaveras,8.251868404416676
201901_00000000000000000005,Colusa,9.614157602956146
201901_00000000000000000006,Contra Costa,10.884133854993067
201901_00000000000000000007,Del Norte,7.439111918059013
201901_00000000000000000008,El Dorado,5.494108824838892
201901_00000000000000000009,Fresno,6.224480848292629
201901_0000000000000000000a,Glenn,8.445729182111888
201901_0000000000000000000b,Humboldt,7.998344623961463
201901_0000000000000000000c,Imperial,13.573209869576567
201901_0000000000000000000d,Inyo,4.77153918448558
201901_0000000000000000000e,Kern,9.069826277404646
201901_0000000000000000000f,Kings,11.23855616763076
201901_00000000000000000010,Lake,7.557088924529684
201901_00000000000000000011,Lassen,-0.10109489225004585
201901_00000000000000000012,Los Angeles,10.127913242872769
201901_00000000000000000043,Los Angeles,14.879855475627224
201901_00000000000000000044,Los Angeles,14.492203232337712
201901_00000000000000000013,Madera,5.986616462151489
201901_00000000000000000014,Marin,10.996410711625611
201901_00000000000000000015,Mariposa,6.0435982781111095
201901_00000000000000000016,Mendocino,8.498370153861051
201901_00000000000000000017,Merced,10.8933198207371
201901_00000000000000000018,Modoc,0.15496546383159066
201901_00000000000000000019,Mono,-3.3097354752805193
201901_0000000000000000001a,Monterey,10.655483518315616
201901_0000000000000000001b,Napa,10.069369158384793
201901_0000000000000000001c,Nevada,4.839139155896964
201901_0000000000000000001d,Orange,13.173362633212486
201901_0000000000000000001e,Placer,5.3234245705360905
201901_0000000000000000001f,Plumas,0.5083733054360972
201901_00000000000000000020,Riverside,11.238412395201436
201901_00000000000000000021,Sacramento,10.658024521031724
201901_00000000000000000022,San Benito,10.269852876585947
201901_00000000000000000023,San Bernardino,9.587007582756542
201901_00000000000000000024,San Diego,11.43932779746437
201901_00000000000000000025,San Francisco,11.544943595036088
201901_00000000000000000026,San Joaquin,10.781495421718969
201901_00000000000000000027,San Luis Obispo,10.928981024262324
201901_00000000000000000028,San Mateo,11.842034038779401
201901_00000000000000000029,Santa Barbara,11.077185703785702
201901_0000000000000000003a,Santa Barbara,
201901_0000000000000000003b,Santa Barbara,14.707849121093773
201901_0000000000000000003c,Santa Barbara,14.15298757464636
201901_0000000000000000003d,Santa Barbara,13.964196777343773
201901_0000000000000000003e,Santa Barbara,14.092426918849906
201901_0000000000000000002a,Santa Clara,10.469179715752528
201901_0000000000000000002b,Santa Cruz,11.619752126887953
201901_0000000000000000002c,Shasta,4.8471429464888764
201901_0000000000000000002d,Sierra,0.5484221695177122
201901_0000000000000000002e,Siskiyou,2.5263767147246177
201901_0000000000000000002f,Solano,10.818241390338754
201901_00000000000000000030,Sonoma,9.98080314371754
201901_00000000000000000031,Stanislaus,10.644423206697928
201901_00000000000000000032,Sutter,10.861692758177998
201901_00000000000000000033,Tehama,7.448431207981707
201901_00000000000000000034,Trinity,4.096108432921886
201901_00000000000000000035,Tulare,4.993173924462374
201901_00000000000000000036,Tuolumne,2.6505691331388257
201901_00000000000000000037,Ventura,9.593678178369823
201901_0000000000000000003f,Ventura,14.333820194820728
201901_00000000000000000040,Ventura,13.714166259765648
201901_00000000000000000041,Ventura,13.714166259765648
201901_00000000000000000042,Ventura,
201901_00000000000000000038,Yolo,10.610578317379755
201901_00000000000000000039,Yuba,9.39342003315824
201902_00000000000000000000,Alameda,9.092191980358486
201902_00000000000000000001,Alpine,-4.066527252800357
201902_00000000000000000002,Amador,4.710508686887566
201902_00000000000000000003,Butte,5.694442245675808
201902_00000000000000000004,Calaveras,5.3406245857460455
201902_00000000000000000005,Colusa,6.819862660685282
201902_00000000000000000006,Contra Costa,9.369378875440518
201902_00000000000000000007,Del Norte,3.891329022201757
201902_00000000000000000008,El Dorado,2.036158921011624
201902_00000000000000000009,Fresno,3.78945725513553
201902_0000000000000000000a,Glenn,5.162719181986197
201902_0000000000000000000b,Humboldt,4.967930691867508
201902_0000000000000000000c,Imperial,12.916240132196135
201902_0000000000000000000d,Inyo,1.926034934676079
201902_0000000000000000000e,Kern,6.563010630591872
201902_0000000000000000000f,Kings,9.867861766962422
201902_00000000000000000010,Lake,3.9434336109392416
201902_00000000000000000011,Lassen,-2.395903164507716
201902_00000000000000000012,Los Angeles,7.241277641436299
201902_00000000000000000043,Los Angeles,13.361977676606536
201902_00000000000000000044,Los Angeles,12.826088425208805
201902_00000000000000000013,Madera,3.6942260258757744
201902_00000000000000000014,Marin,9.157854049719587
201902_00000000000000000015,Mariposa,2.9560948760500287
201902_00000000000000000016,Mendocino,5.416493066031167
201902_00000000000000000017,Merced,9.343335841026436
201902_00000000000000000018,Modoc,-1.850262476906124
201902_00000000000000000019,Mono,-6.506602870947617
201902_0000000000000000001a,Monterey,8.249655020250534
201902_0000000000000000001b,Napa,7.566891766121396
201902_0000000000000000001c,Nevada,1.5548115380050689
201902_0000000000000000001d,Orange,11.101368921197292
201902_0000000000000000001e,Placer,2.208190005265754
201902_0000000000000000001f,Plumas,-2.0333132346641394
201902_00000000000000000020,Riverside,9.335378255332794
201902_00000000000000000021,Sacramento,9.379752940247485
201902_00000000000000000022,San Benito,7.864003924715549
201902_00000000000000000023,San Bernardino,7.759700685868702
201902_00000000000000000024,San Diego,9.020338092274246
201902_00000000000000000025,San Francisco,9.949855900500882
201902_00000000000000000026,San Joaquin,9.454066631212145
201902_00000000000000000027,San Luis Obispo,8.696906343039771
201902_00000000000000000028,San Mateo,10.17710132665195
201902_00000000000000000029,Santa Barbara,8.386748386430321
201902_0000000000000000003a,Santa Barbara,
201902_0000000000000000003b,Santa Barbara,13.013665771484398
201902_0000000000000000003c,Santa Barbara,12.311789331100005
201902_0000000000000000003d,Santa Barbara,12.072961425781273
201902_0000000000000000003e,Santa Barbara,12.034373588437779
201902_0000000000000000002a,Santa Clara,8.106885027969728
201902_0000000000000000002b,Santa Cruz,9.6368327309936
201902_0000000000000000002c,Shasta,1.2979395683060055
201902_0000000000000000002d,Sierra,-2.1981839543167836
201902_0000000000000000002e,Siskiyou,-0.8490069677731985
201902_0000000000000000002f,Solano,9.080502098179622
201902_00000000000000000030,Sonoma,7.533884017303746
201902_00000000000000000031,Stanislaus,8.88584537552877
201902_00000000000000000032,Sutter,9.392031285617355
201902_00000000000000000033,Tehama,4.038203550731574
201902_00000000000000000034,Trinity,0.15502713713617966
201902_00000000000000000035,Tulare,2.3724211466456415
201902_00000000000000000036,Tuolumne,-0.9988022613574645
201902_00000000000000000037,Ventura,6.463227047904195
201902_0000000000000000003f,Ventura,12.901542433045773
201902_00000000000000000040,Ventura,11.592736816406273
201902_00000000000000000041,Ventura,11.592736816406273
201902_00000000000000000042,Ventura,
201902_00000000000000000038,Yolo,8.576278186938108
201902_00000000000000000039,Yuba,6.985479891805442
201903_00000000000000000000,Alameda,11.832349950238028
201903_00000000000000000001,Alpine,0.2247053485614265
201903_00000000000000000002,Amador,8.935410362023152
201903_00000000000000000003,Butte,9.848068383100154
201903_00000000000000000004,Calaveras,9.589443779534507
201903_00000000000000000005,Colusa,10.764224264505048
201903_00000000000000000006,Contra Costa,12.190928274888714
201903_00000000000000000007,Del Norte,7.28764384347904
201903_00000000000000000008,El Dorado,6.402974904299138
201903_00000000000000000009,Fresno,8.029533104270039
201903_0000000000000000000a,Glenn,9.537116616267419
201903_0000000000000000000b,Humboldt,7.95627850898715
201903_0000000000000000000c,Imperial,18.959467631741447
201903_0000000000000000000d,Inyo,8.261206153313044
201903_0000000000000000000e,Kern,11.57539379830619
201903_0000000000000000000f,Kings,14.512551964478797
201903_00000000000000000010,Lake,8.196216548839965
201903_00000000000000000011,Lassen,2.016258772571594
201903_00000000000000000012,Los Angeles,11.76336829564058
201903_00000000000000000043,Los Angeles,14.245980791978457
201903_00000000000000000044,Los Angeles,13.945650245403442
201903_00000000000000000013,Madera,7.81887765944168
201903_00000000000000000014,Marin,11.36540157142623
201903_00000000000000000015,Mariposa,7.495070029432685
201903_00000000000000000016,Mendocino,8.569926537589856
201903_00000000000000000017,Merced,12.991188339801036
201903_00000000000000000018,Modoc,2.203260169465183
201903_00000000000000000019,Mono,-1.5379977775920612
201903_0000000000000000001a,Monterey,11.061963766123624
201903_0000000000000000001b,Napa,11.057637768599673
201903_0000000000000000001c,Nevada,5.897086788681401
201903_0000000000000000001d,Orange,14.39468766578038
201903_0000000000000000001e,Placer,6.315315225027993
201903_0000000000000000001f,Plumas,2.293066706340381
201903_00000000000000000020,Riverside,15.081219502129013
201903_00000000000000000021,Sacramento,12.714287591241
201903_00000000000000000022,San Benito,11.238085409913587
201903_00000000000000000023,San Bernardino,14.104700094349875
201903_00000000000000000024,San Diego,12.977810364243174
201903_00000000000000000025,San Francisco,11.882643783282289
201903_00000000000000000026,San Joaquin,12.764155935209722
201903_00000000000000000027,San Luis Obispo,11.823552211002504
201903_00000000000000000028,San Mateo,12.100010741142789
201903_00000000000000000029,Santa Barbara,11.391202275337559
201903_0000000000000000003a,Santa Barbara,
201903_0000000000000000003b,Santa Barbara,13.910546875000023
201903_0000000000000000003c,Santa Barbara,13.152148199700713
201903_0000000000000000003d,Santa Barbara,12.972467041015648
201903_0000000000000000003e,Santa Barbara,13.30220236514215
201903_0000000000000000002a,Santa Clara,11.123381948335181
201903_0000000000000000002b,Santa Cruz,11.741146967882113
201903_0000000000000000002c,Shasta,5.758603752311177
201903_0000000000000000002d,Sierra,2.1878243521268623
201903_0000000000000000002e,Siskiyou,3.6106730661255915
201903_0000000000000000002f,Solano,12.204425660877073
201903_00000000000000000030,Sonoma,10.345739156565507
201903_00000000000000000031,Stanislaus,12.394992593762474
201903_00000000000000000032,Sutter,12.81882714390441
201903_00000000000000000033,Tehama,8.408915032980644
201903_00000000000000000034,Trinity,4.656216708244255
201903_00000000000000000035,Tulare,6.862265042346872
201903_00000000000000000036,Tuolumne,3.432106402925569
201903_00000000000000000037,Ventura,10.39961228547275
201903_0000000000000000003f,Ventura,13.82837840567392
201903_00000000000000000040,Ventura,13.662072753906273
201903_00000000000000000041,Ventura,13.662072753906273
201903_00000000000000000042,Ventura,
201903_00000000000000000038,Yolo,12.093213741057529
201903_00000000000000000039,Yuba,10.94355201411615
201904_00000000000000000000,Alameda,15.176616069745089
201904_00000000000000000001,Alpine,4.97441885725785
201904_00000000000000000002,Amador,13.735062491282834
201904_00000000000000000003,Butte,16.001411543866684
201904_00000000000000000004,Calaveras,14.493179535797958
201904_00000000000000000005,Colusa,17.10003442373668
201904_00000000000000000006,Contra Costa,15.999314543532508
201904_00000000000000000007,Del Norte,10.916342926234611
201904_00000000000000000008,El Dorado,11.338276651495091
201904_00000000000000000009,Fresno,13.610185020863872
201904_0000000000000000000a,Glenn,16.062502910620697
201904_0000000000000000000b,Humboldt,11.124438097927165
201904_0000000000000000000c,Imperial,23.94325248129198
201904_0000000000000000000d,Inyo,15.391047091871608
201904_0000000000000000000e,Kern,17.287087507388087
201904_0000000000000000000f,Kings,20.649863178142482
201904_00000000000000000010,Lake,14.16177945614388
201904_00000000000000000011,Lassen,8.386271638065185
201904_00000000000000000012,Los Angeles,16.10309801124103
201904_00000000000000000043,Los Angeles,14.621844568386907
201904_00000000000000000044,Los Angeles,14.703028922245442
201904_00000000000000000013,Madera,13.182996941686223
201904_00000000000000000014,Marin,13.988758521276315
201904_00000000000000000015,Mariposa,12.384073320437412
201904_00000000000000000016,Mendocino,12.983373456495228
201904_00000000000000000017,Merced,18.363869259462355
201904_00000000000000000018,Modoc,8.307534058858993
201904_00000000000000000019,Mono,4.5493033690162035
201904_0000000000000000001a,Monterey,14.304653362491832
201904_0000000000000000001b,Napa,16.242630409535803
201904_0000000000000000001c,Nevada,11.198412970506714
201904_0000000000000000001d,Orange,16.69449685947027
201904_0000000000000000001e,Placer,11.519515121616063
201904_0000000000000000001f,Plumas,8.10893955747859
201904_00000000000000000020,Riverside,20.02153939674898
201904_00000000000000000021,Sacramento,17.54176242806972
201904_00000000000000000022,San Benito,15.406643635540142
201904_00000000000000000023,San Bernardino,19.717718262149326
201904_00000000000000000024,San Diego,16.30358313693764
201904_00000000000000000025,San Francisco,13.835629621359463
201904_00000000000000000026,San Joaquin,17.157663519765965
201904_00000000000000000027,San Luis Obispo,15.443696333729262
201904_00000000000000000028,San Mateo,13.830316766094628
201904_00000000000000000029,Santa Barbara,14.422923499556429
201904_0000000000000000003a,Santa Barbara,
201904_0000000000000000003b,Santa Barbara,14.435144042968773
201904_0000000000000000003c,Santa Barbara,13.25275672813517
201904_0000000000000000003d,Santa Barbara,13.196954345703148
201904_0000000000000000003e,Santa Barbara,14.063339541556413
201904_0000000000000000002a,Santa Clara,14.66860021370031
201904_0000000000000000002b,Santa Cruz,13.740202816161306
201904_0000000000000000002c,Shasta,12.268933417641529
201904_0000000000000000002d,Sierra,7.684137437801335
201904_0000000000000000002e,Siskiyou,9.27619964162738
201904_0000000000000000002f,Solano,16.802676876348336
201904_00000000000000000030,Sonoma,14.155203775468532
201904_00000000000000000031,Stanislaus,17.117148795509074
201904_00000000000000000032,Sutter,18.58539542185995
201904_00000000000000000033,Tehama,14.92407139780131
201904_00000000000000000034,Trinity,10.5153964330978
201904_00000000000000000035,Tulare,12.013223412682226
201904_00000000000000000036,Tuolumne,8.548186832702372
201904_00000000000000000037,Ventura,14.701866103663608
201904_0000000000000000003f,Ventura,14.023711763011487
201904_00000000000000000040,Ventura,15.425958251953148
201904_00000000000000000041,Ventura,15.425958251953148
201904_00000000000000000042,Ventura,
201904_00000000000000000038,Yolo,17.756308445361796
201904_00000000000000000039,Yuba,16.705877992373765
201905_00000000000000000000,Alameda,14.772003607411227
201905_00000000000000000001,Alpine,5.58468776295781
201905_00000000000000000002,Amador,13.728254388008205
201905_00000000000000000003,Butte,16.62809200520807
201905_00000000000000000004,Calaveras,14.29634502152525
201905_00000000000000000005,Colusa,17.727882607809686
201905_00000000000000000006,Contra Costa,15.497499932183182
201905_00000000000000000007,Del Norte,12.510364015546301
201905_00000000000000000008,El Dorado,11.62170133196298
201905_00000000000000000009,Fresno,13.583097057266778
201905_0000000000000000000a,Glenn,16.765464537722096
201905_0000000000000000000b,Humboldt,11.834189455476494
201905_0000000000000000000c,Imperial,23.492637482176953
201905_0000000000000000000d,Inyo,15.439991723043903
201905_0000000000000000000e,Kern,16.39374082103488
201905_0000000000000000000f,Kings,19.945432603705246
201905_00000000000000000010,Lake,14.551638810731681
201905_00000000000000000011,Lassen,10.736452300549058
201905_00000000000000000012,Los Angeles,14.94758233777448
201905_00000000000000000043,Los Angeles,14.953431551221414
201905_00000000000000000044,Los Angeles,14.730804916908022
201905_00000000000000000013,Madera,13.430701626706309
201905_00000000000000000014,Marin,13.549381734557095
201905_00000000000000000015,Mariposa,12.501902652834584
201905_00000000000000000016,Mendocino,13.213622457749132
201905_00000000000000000017,Merced,18.563123180781176
201905_00000000000000000018,Modoc,11.501684347077902
201905_00000000000000000019,Mono,5.99958018367194
201905_0000000000000000001a,Monterey,14.146493245146726
201905_0000000000000000001b,Napa,15.993906465814938
201905_0000000000000000001c,Nevada,12.030123242337847
201905_0000000000000000001d,Orange,16.210676607021178
201905_0000000000000000001e,Placer,12.07247334372053
201905_0000000000000000001f,Plumas,10.212526227360186
201905_00000000000000000020,Riverside,19.41869928789616
201905_00000000000000000021,Sacramento,17.630545415165944
201905_00000000000000000022,San Benito,15.045996252025958
201905_00000000000000000023,San Bernardino,19.308686188419973
201905_00000000000000000024,San Diego,15.405170192412612
201905_00000000000000000025,San Francisco,13.505359823003367
201905_00000000000000000026,San Joaquin,17.12875298808216
201905_00000000000000000027,San Luis Obispo,15.022658656258676
201905_00000000000000000028,San Mateo,13.568002086720025
201905_00000000000000000029,Santa Barbara,13.70219831452276
201905_0000000000000000003a,Santa Barbara,
201905_0000000000000000003b,Santa Barbara,14.488824462890648
201905_0000000000000000003c,Santa Barbara,13.512276287468135
201905_0000000000000000003d,Santa Barbara,13.444299316406273
201905_0000000000000000003e,Santa Barbara,13.925573352726767
201905_0000000000000000002a,Santa Clara,14.342159407544687
201905_0000000000000000002b,Santa Cruz,13.623321736928045
201905_0000000000000000002c,Shasta,13.779991741729884
201905_0000000000000000002d,Sierra,9.431294234277408
201905_0000000000000000002e,Siskiyou,11.753824566009033
201905_0000000000000000002f,Solano,16.429690092970755
201905_00000000000000000030,Sonoma,13.80370681024391
201905_00000000000000000031,Stanislaus,17.411173283089163
201905_00000000000000000032,Sutter,19.217704834396503
201905_00000000000000000033,Tehama,15.826601359415047
201905_00000000000000000034,Trinity,12.230948545769008
201905_00000000000000000035,Tulare,12.043520308459824
201905_00000000000000000036,Tuolumne,8.427031471593386
201905_00000000000000000037,Ventura,13.591716355346287
201905_0000000000000000003f,Ventura,14.27058557743651
201905_00000000000000000040,Ventura,14.962762451171898
201905_00000000000000000041,Ventura,14.962762451171898
201905_00000000000000000042,Ventura,
201905_00000000000000000038,Yolo,18.05590772541293
201905_00000000000000000039,Yuba,17.128513352004575
201906_00000000000000000000,Alameda,19.751757184360436
201906_00000000000000000001,Alpine,13.88019982741287
201906_00000000000000000002,Amador,21.06667108357404
201906_00000000000000000003,Butte,24.434697495337915
201906_00000000000000000004,Calaveras,21.536391914033345
201906_00000000000000000005,Colusa,25.807454079276447
201906_00000000000000000006,Contra Costa,20.751498852098948
201906_00000000000000000007,Del Norte,16.466841761027123
201906_00000000000000000008,El Dorado,19.34390915525547
201906_00000000000000000009,Fresno,21.758703787510584
201906_0000000000000000000a,Glenn,24.41604154696642
201906_0000000000000000000b,Humboldt,15.155029072045265
201906_0000000000000000000c,Imperial,31.213959568294595
201906_0000000000000000000d,Inyo,24.576558366110756
201906_0000000000000000000e,Kern,25.172559414487917
201906_0000000000000000000f,Kings,28.15851995246492
201906_00000000000000000010,Lake,21.547092762559977
201906_00000000000000000011,Lassen,17.411617396691003
201906_00000000000000000012,Los Angeles,21.50687344265176
201906_00000000000000000043,Los Angeles,15.946490478515647
201906_00000000000000000044,Los Angeles,16.22521309688176
201906_00000000000000000013,Madera,21.445015937753787
201906_00000000000000000014,Marin,17.398897059258214
201906_00000000000000000015,Mariposa,20.343587049822855
201906_00000000000000000016,Mendocino,18.792516114521508
201906_00000000000000000017,Merced,25.859240516795598
201906_00000000000000000018,Modoc,17.185474682403118
201906_00000000000000000019,Mono,14.225340904450464
201906_0000000000000000001a,Monterey,19.12393286155011
201906_0000000000000000001b,Napa,23.210647251417203
201906_0000000000000000001c,Nevada,19.64902096602807
201906_0000000000000000001d,Orange,19.341663234452056
201906_0000000000000000001e,Placer,19.860065336455058
201906_0000000000000000001f,Plumas,17.56724963045251
201906_00000000000000000020,Riverside,27.07417656422589
201906_00000000000000000021,Sacramento,24.67344957548221
201906_00000000000000000022,San Benito,21.033945122568912
201906_00000000000000000023,San Bernardino,28.309313213310972
201906_00000000000000000024,San Diego,20.849351330619612
201906_00000000000000000025,San Francisco,16.524918322418277
201906_00000000000000000026,San Joaquin,23.602247075416688
201906_00000000000000000027,San Luis Obispo,20.158625971448075
201906_00000000000000000028,San Mateo,16.47059403384043
201906_00000000000000000029,Santa Barbara,18.467822086814692
201906_0000000000000000003a,Santa Barbara,
201906_0000000000000000003b,Santa Barbara,15.719476318359398
201906_0000000000000000003c,Santa Barbara,14.427429663493617
201906_0000000000000000003d,Santa Barbara,14.464593505859398
201906_0000000000000000003e,Santa Barbara,15.386675220203736
201906_0000000000000000002a,Santa Clara,19.65727846708638
201906_0000000000000000002b,Santa Cruz,16.7972024702817
201906_0000000000000000002c,Shasta,20.420755102436807
201906_0000000000000000002d,Sierra,16.86153593221755
201906_0000000000000000002e,Siskiyou,16.912191306913336
201906_0000000000000000002f,Solano,22.919345058327
201906_00000000000000000030,Sonoma,19.204322363165154
201906_00000000000000000031,Stanislaus,24.58713734221262
201906_00000000000000000032,Sutter,27.56886407848955
201906_00000000000000000033,Tehama,23.11667623742654
201906_00000000000000000034,Trinity,17.770480513552606
201906_00000000000000000035,Tulare,20.51765762664895
201906_00000000000000000036,Tuolumne,16.583214874831683
201906_00000000000000000037,Ventura,20.109504933469648
201906_0000000000000000003f,Ventura,15.18603585881297
201906_00000000000000000040,Ventura,17.046472167968773
201906_00000000000000000041,Ventura,17.046472167968773
201906_00000000000000000042,Ventura,
201906_00000000000000000038,Yolo,26.23130229984951
201906_00000000000000000039,Yuba,25.04873393603122
201907_00000000000000000000,Alameda,19.528680464391968
201907_00000000000000000001,Alpine,17.327425574502477
201907_00000000000000000002,Amador,23.082325341014133
201907_00000000000000000003,Butte,27.05870753902649
