system:index,IDDIST,mean
20170501_00000000000000000004,170201,21.510634968149752
20170501_00000000000000000005,170203,23.90657621008144
20170501_00000000000000000006,170204,22.92719304862624
20170501_00000000000000000009,170202,23.76468050662416
20170501_00000000000000000000,170302,24.45150926721979
20170501_00000000000000000008,170303,24.448055759455812
20170501_0000000000000000000a,170301,24.25980537357433
20170501_00000000000000000001,170101,24.427397441181657
20170501_00000000000000000002,170104,24.94266014554938
20170501_00000000000000000003,170102,24.73609752528307
20170501_00000000000000000007,170103,24.611739249612654
20170502_00000000000000000004,170201,21.9226135201745
20170502_00000000000000000005,170203,24.1669168913147
20170502_00000000000000000006,170204,23.249520982907914
20170502_00000000000000000009,170202,24.118615448300197
20170502_00000000000000000000,170302,24.983929763807044
20170502_00000000000000000008,170303,24.994929745302073
20170502_0000000000000000000a,170301,24.811687009320444
20170502_00000000000000000001,170101,24.875545962738258
20170502_00000000000000000002,170104,25.348233288717758
20170502_00000000000000000003,170102,24.859783016768006
20170502_00000000000000000007,170103,25.19971176513523
20170503_00000000000000000004,170201,22.23547708210304
20170503_00000000000000000005,170203,24.518615154245506
20170503_00000000000000000006,170204,23.639502690152728
20170503_00000000000000000009,170202,24.474732949529496
20170503_00000000000000000000,170302,24.897288803960627
20170503_00000000000000000008,170303,25.040400148207446
20170503_0000000000000000000a,170301,24.814735292139986
20170503_00000000000000000001,170101,25.049467687343387
20170503_00000000000000000002,170104,25.69774992103765
20170503_00000000000000000003,170102,25.425772936667553
20170503_00000000000000000007,170103,25.2091792902631
20170504_00000000000000000004,170201,22.003806779324815
20170504_00000000000000000005,170203,24.45000946222656
20170504_00000000000000000006,170204,23.676577004552517
20170504_00000000000000000009,170202,24.13321157616528
20170504_00000000000000000000,170302,24.849974664980284
20170504_00000000000000000008,170303,24.847983158461375
20170504_0000000000000000000a,170301,24.240436510661233
20170504_00000000000000000001,170101,24.58708859277959
20170504_00000000000000000002,170104,25.144161719047677
20170504_00000000000000000003,170102,25.147036538613232
20170504_00000000000000000007,170103,24.795862147968585
20170505_00000000000000000004,170201,21.76043212235673
20170505_00000000000000000005,170203,23.697056097707627
20170505_00000000000000000006,170204,22.859321416557766
20170505_00000000000000000009,170202,23.95129244529252
20170505_00000000000000000000,170302,24.193590909779218
20170505_00000000000000000008,170303,24.09217824412445
20170505_0000000000000000000a,170301,24.25470698958594
20170505_00000000000000000001,170101,24.27246596344076
20170505_00000000000000000002,170104,24.430611111565003
20170505_00000000000000000003,170102,24.1707358924521
20170505_00000000000000000007,170103,24.1940024918725
20170506_00000000000000000004,170201,21.443874520831482
20170506_00000000000000000005,170203,23.457710021343956
20170506_00000000000000000006,170204,22.799616206840472
20170506_00000000000000000009,170202,23.38135529640217
20170506_00000000000000000000,170302,24.579159479530528
20170506_00000000000000000008,170303,24.457241073056444
20170506_0000000000000000000a,170301,24.06253979831379
20170506_00000000000000000001,170101,24.10503052104677
20170506_00000000000000000002,170104,24.44494916543273
20170506_00000000000000000003,170102,24.16915075419269
20170506_00000000000000000007,170103,24.53692176984378
20170507_00000000000000000004,170201,21.95457590602831
20170507_00000000000000000005,170203,24.49788130712113
20170507_00000000000000000006,170204,23.52505518930106
20170507_00000000000000000009,170202,24.36095958476909
20170507_00000000000000000000,170302,25.249020507996477
20170507_00000000000000000008,170303,25.405821906920547
20170507_0000000000000000000a,170301,24.70734236807818
20170507_00000000000000000001,170101,25.269755751012465
20170507_00000000000000000002,170104,25.737739395953568
20170507_00000000000000000003,170102,25.281844920367195
20170507_00000000000000000007,170103,25.65363045171262
20170508_00000000000000000004,170201,22.47020666475996
20170508_00000000000000000005,170203,24.871117777954602
20170508_00000000000000000006,170204,23.58604819269341
20170508_00000000000000000009,170202,24.984594373507132
20170508_00000000000000000000,170302,25.496420098950175
20170508_00000000000000000008,170303,25.640625451887818
20170508_0000000000000000000a,170301,25.43948345268609
20170508_00000000000000000001,170101,25.74666038169341
20170508_00000000000000000002,170104,26.09067592267203
20170508_00000000000000000003,170102,25.432053758012042
20170508_00000000000000000007,170103,25.96504478039993
20170509_00000000000000000004,170201,22.328511884986952
20170509_00000000000000000005,170203,24.20008188015428
20170509_00000000000000000006,170204,22.811227179927307
20170509_00000000000000000009,170202,24.413462610082444
20170509_00000000000000000000,170302,24.967302275208827
20170509_00000000000000000008,170303,25.014665012608756
20170509_0000000000000000000a,170301,24.9961183064248
20170509_00000000000000000001,170101,24.99157358782137
20170509_00000000000000000002,170104,25.161215706911218
20170509_00000000000000000003,170102,24.53343514686776
20170509_00000000000000000007,170103,25.23988532396957
20170510_00000000000000000004,170201,21.304457519076674
20170510_00000000000000000005,170203,23.238418995445564
20170510_00000000000000000006,170204,22.369121140115503
20170510_00000000000000000009,170202,23.428484733319475
20170510_00000000000000000000,170302,23.833207255476065
20170510_00000000000000000008,170303,23.717828746569854
20170510_0000000000000000000a,170301,23.788977357523923
20170510_00000000000000000001,170101,23.692761375232404
20170510_00000000000000000002,170104,24.046239710233056
20170510_00000000000000000003,170102,23.751727199415377
20170510_00000000000000000007,170103,23.85324298229901
20170511_00000000000000000004,170201,21.23233213883257
20170511_00000000000000000005,170203,23.34722424091789
20170511_00000000000000000006,170204,22.661727802217168
20170511_00000000000000000009,170202,23.291771180712633
20170511_00000000000000000000,170302,24.012935240617008
20170511_00000000000000000008,170303,24.0573725491547
20170511_0000000000000000000a,170301,23.895038991498794
20170511_00000000000000000001,170101,23.89788572359251
20170511_00000000000000000002,170104,24.20234570378337
20170511_00000000000000000003,170102,23.921130287208754
20170511_00000000000000000007,170103,24.211004661642058
20170512_00000000000000000004,170201,21.79399530078628
20170512_00000000000000000005,170203,23.918285416996103
20170512_00000000000000000006,170204,22.7647148791932
20170512_00000000000000000009,170202,24.12227973717986
20170512_00000000000000000000,170302,24.918909204397973
20170512_00000000000000000008,170303,24.875321738134968
20170512_0000000000000000000a,170301,24.54508239799723
20170512_00000000000000000001,170101,24.684422507314647
20170512_00000000000000000002,170104,25.105524161593294
20170512_00000000000000000003,170102,24.338662971010727
20170512_00000000000000000007,170103,24.93144664427983
20170513_00000000000000000004,170201,22.309640378433016
20170513_00000000000000000005,170203,24.438112891270787
20170513_00000000000000000006,170204,23.08692815360658
20170513_00000000000000000009,170202,24.67620971261343
20170513_00000000000000000000,170302,25.748145254644175
20170513_00000000000000000008,170303,25.784256856731822
20170513_0000000000000000000a,170301,25.459073170867352
20170513_00000000000000000001,170101,25.5049890252212
20170513_00000000000000000002,170104,25.750290634529822
20170513_00000000000000000003,170102,24.948623653023063
20170513_00000000000000000007,170103,25.916428467358198
20170514_00000000000000000004,170201,22.709776067004043
20170514_00000000000000000005,170203,24.781450508803413
20170514_00000000000000000006,170204,23.27251658447021
20170514_00000000000000000009,170202,24.97704505865129
20170514_00000000000000000000,170302,25.447922243137345
20170514_00000000000000000008,170303,25.566253560394408
20170514_0000000000000000000a,170301,25.142885380344584
20170514_00000000000000000001,170101,25.547611195263894
20170514_00000000000000000002,170104,25.904705335040145
20170514_00000000000000000003,170102,25.123866218872298
20170514_00000000000000000007,170103,25.807246088023433
20170515_00000000000000000004,170201,22.32645872966392
20170515_00000000000000000005,170203,24.512460611934557
20170515_00000000000000000006,170204,23.661017435057534
20170515_00000000000000000009,170202,24.49814474681992
20170515_00000000000000000000,170302,25.184075090373224
20170515_00000000000000000008,170303,25.215813116160348
20170515_0000000000000000000a,170301,24.907177564186593
20170515_00000000000000000001,170101,25.181356908980092
20170515_00000000000000000002,170104,25.58569238725481
20170515_00000000000000000003,170102,25.153073272804
20170515_00000000000000000007,170103,25.50200931187137
20170516_00000000000000000004,170201,21.887671096547525
20170516_00000000000000000005,170203,23.80887631899874
20170516_00000000000000000006,170204,22.7839589683759
20170516_00000000000000000009,170202,24.344510205239835
20170516_00000000000000000000,170302,24.63641905474421
20170516_00000000000000000008,170303,24.631134341190172
20170516_0000000000000000000a,170301,24.791823254613746
20170516_00000000000000000001,170101,24.826523809949833
20170516_00000000000000000002,170104,25.06480617885827
20170516_00000000000000000003,170102,24.432555173108323
20170516_00000000000000000007,170103,24.842863907058256
20170517_00000000000000000004,170201,21.715904750718632
20170517_00000000000000000005,170203,23.47266030590584
20170517_00000000000000000006,170204,22.457208419906944
20170517_00000000000000000009,170202,23.73114493109312
20170517_00000000000000000000,170302,24.35696361033543
20170517_00000000000000000008,170303,24.394716848932692
20170517_0000000000000000000a,170301,24.530325247607852
20170517_00000000000000000001,170101,24.12931430274895
20170517_00000000000000000002,170104,24.412859430638143
20170517_00000000000000000003,170102,23.784963996984896
20170517_00000000000000000007,170103,24.54516101491869
20170518_00000000000000000004,170201,22.05363000487868
20170518_00000000000000000005,170203,24.241567470424542
20170518_00000000000000000006,170204,22.943143042364266
20170518_00000000000000000009,170202,24.354527654696213
20170518_00000000000000000000,170302,24.34287125162774
20170518_00000000000000000008,170303,24.51923774309025
20170518_0000000000000000000a,170301,24.253495809317222
20170518_00000000000000000001,170101,24.61856617955437
20170518_00000000000000000002,170104,25.14720121858907
20170518_00000000000000000003,170102,24.396523409719688
20170518_00000000000000000007,170103,24.813916240013945
20170519_00000000000000000004,170201,21.96133204136036
20170519_00000000000000000005,170203,24.18951615172578
20170519_00000000000000000006,170204,22.68606751336519
20170519_00000000000000000009,170202,24.364435448656504
20170519_00000000000000000000,170302,24.93929458474833
20170519_00000000000000000008,170303,25.04216031905358
20170519_0000000000000000000a,170301,24.822490541330758
20170519_00000000000000000001,170101,24.876839835615282
20170519_00000000000000000002,170104,25.331124218570213
20170519_00000000000000000003,170102,24.177216499277947
20170519_00000000000000000007,170103,25.21662954636651
20170520_00000000000000000004,170201,22.108729871442282
20170520_00000000000000000005,170203,24.334626750305354
20170520_00000000000000000006,170204,22.895353041722036
20170520_00000000000000000009,170202,24.59142836108493
20170520_00000000000000000000,170302,25.15857440875421
20170520_00000000000000000008,170303,25.259020402616525
20170520_0000000000000000000a,170301,25.041696105505693
20170520_00000000000000000001,170101,25.218932296368077
20170520_00000000000000000002,170104,25.52998396276033
20170520_00000000000000000003,170102,24.50175300020781
20170520_00000000000000000007,170103,25.565305475462257
20170521_00000000000000000004,170201,21.598269986566585
20170521_00000000000000000005,170203,23.568825716999406
20170521_00000000000000000006,170204,22.399806675182948
20170521_00000000000000000009,170202,23.839604325506972
20170521_00000000000000000000,170302,24.387524108181747
20170521_00000000000000000008,170303,24.565735862950763
20170521_0000000000000000000a,170301,24.313094127443776
20170521_00000000000000000001,170101,24.35523999956144
20170521_00000000000000000002,170104,24.619056114737045
20170521_00000000000000000003,170102,23.954666597053876
20170521_00000000000000000007,170103,24.73177528913405
20170522_00000000000000000004,170201,21.06420870163212
20170522_00000000000000000005,170203,23.018081829224723
20170522_00000000000000000006,170204,22.113106696313068
20170522_00000000000000000009,170202,23.038893559771523
20170522_00000000000000000000,170302,23.776986687449384
20170522_00000000000000000008,170303,23.86893162987381
20170522_0000000000000000000a,170301,23.744755554452514
20170522_00000000000000000001,170101,23.592895236249106
20170522_00000000000000000002,170104,23.988238069328986
20170522_00000000000000000003,170102,23.45745402546145
20170522_00000000000000000007,170103,23.904887121938803
20170523_00000000000000000004,170201,21.47692952292948
20170523_00000000000000000005,170203,23.859822696914797
20170523_00000000000000000006,170204,22.697905393797186
20170523_00000000000000000009,170202,23.54644939413076
20170523_00000000000000000000,170302,24.145399284094356
20170523_00000000000000000008,170303,24.099897384284038
20170523_0000000000000000000a,170301,24.085791737096024
20170523_00000000000000000001,170101,24.30307300892302
20170523_00000000000000000002,170104,24.753220468653968
20170523_00000000000000000003,170102,24.309751436007605
20170523_00000000000000000007,170103,24.419759684396023
20170524_00000000000000000004,170201,21.490849564108522
20170524_00000000000000000005,170203,23.897309948690626
20170524_00000000000000000006,170204,22.668568333932676
20170524_00000000000000000009,170202,23.52935578408433
20170524_00000000000000000000,170302,24.589298229008623
20170524_00000000000000000008,170303,24.591618550084334
20170524_0000000000000000000a,170301,24.367256000947755
20170524_00000000000000000001,170101,24.471415530248166
20170524_00000000000000000002,170104,25.0229858360715
20170524_00000000000000000003,170102,24.45707126407876
20170524_00000000000000000007,170103,24.827190374854084
20170525_00000000000000000004,170201,21.42603915818285
20170525_00000000000000000005,170203,23.77082729809151
20170525_00000000000000000006,170204,23.024296533555678
20170525_00000000000000000009,170202,23.92206379052017
20170525_00000000000000000000,170302,24.460970319539374
20170525_00000000000000000008,170303,24.445493305607464
20170525_0000000000000000000a,170301,24.276440864364037
20170525_00000000000000000001,170101,24.461016594653263
20170525_00000000000000000002,170104,24.630974641795795
20170525_00000000000000000003,170102,24.35873967153563
20170525_00000000000000000007,170103,24.68275744313191
20170526_00000000000000000004,170201,21.782624650772302
20170526_00000000000000000005,170203,24.393589319591673
20170526_00000000000000000006,170204,23.084613393376213
20170526_00000000000000000009,170202,24.391925848192326
20170526_00000000000000000000,170302,25.209306408867167
20170526_00000000000000000008,170303,25.21211241663941
20170526_0000000000000000000a,170301,25.00299233679105
20170526_00000000000000000001,170101,25.165907781996214
20170526_00000000000000000002,170104,25.512957807434603
20170526_00000000000000000003,170102,24.75427112638074
20170526_00000000000000000007,170103,25.39072957509389
20170527_00000000000000000004,170201,21.62254689192521
20170527_00000000000000000005,170203,23.788107450862825
20170527_00000000000000000006,170204,22.84957059767886
20170527_00000000000000000009,170202,23.811514777680856
20170527_00000000000000000000,170302,24.457222510087423
20170527_00000000000000000008,170303,24.44003409065566
20170527_0000000000000000000a,170301,24.19003194011601
20170527_00000000000000000001,170101,24.204350052818565
20170527_00000000000000000002,170104,24.47263329021086
20170527_00000000000000000003,170102,24.057453286259534
20170527_00000000000000000007,170103,24.496624270063247
20170528_00000000000000000004,170201,20.71957549744843
20170528_00000000000000000005,170203,22.656135826155943
20170528_00000000000000000006,170204,21.897174405101627
20170528_00000000000000000009,170202,22.8473529545859
20170528_00000000000000000000,170302,23.033506197083472
20170528_00000000000000000008,170303,22.990798205164285
20170528_0000000000000000000a,170301,23.01004631541537
20170528_00000000000000000001,170101,22.978068429052787
20170528_00000000000000000002,170104,23.255483902177847
20170528_00000000000000000003,170102,22.844230046548155
20170528_00000000000000000007,170103,23.015483599305544
20170529_00000000000000000004,170201,20.36193353279362
20170529_00000000000000000005,170203,22.479742602107326
20170529_00000000000000000006,170204,21.50907882169834
20170529_00000000000000000009,170202,22.76285615412785
20170529_00000000000000000000,170302,23.0068696135429
20170529_00000000000000000008,170303,22.88038843921153
20170529_0000000000000000000a,170301,23.278185147331065
20170529_00000000000000000001,170101,22.93457399695441
20170529_00000000000000000002,170104,23.07016048178792
20170529_00000000000000000003,170102,22.576759070404325
20170529_00000000000000000007,170103,22.881361111021217
20170530_00000000000000000004,170201,19.89387042363314
20170530_00000000000000000005,170203,21.772695405842928
20170530_00000000000000000006,170204,20.91839276000027
20170530_00000000000000000009,170202,22.380255042104995
20170530_00000000000000000000,170302,22.54314759627208
20170530_00000000000000000008,170303,22.399917034280858
20170530_0000000000000000000a,170301,23.11054766584422
20170530_00000000000000000001,170101,22.621495668387634
20170530_00000000000000000002,170104,22.45673578915628
20170530_00000000000000000003,170102,22.062544179708382
20170530_00000000000000000007,170103,22.56185344882656
20170531_00000000000000000004,170201,20.04892543670787
20170531_00000000000000000005,170203,21.925504937347796
20170531_00000000000000000006,170204,20.957232020269743
20170531_00000000000000000009,170202,22.559896918245595
20170531_00000000000000000000,170302,22.513241759747824
20170531_00000000000000000008,170303,22.466618041766218
20170531_0000000000000000000a,170301,22.82289847327609
20170531_00000000000000000001,170101,22.799359882022152
20170531_00000000000000000002,170104,22.777474699627227
20170531_00000000000000000003,170102,22.317800729368653
20170531_00000000000000000007,170103,22.708627274453505
20170601_00000000000000000004,170201,18.19759326417692
20170601_00000000000000000005,170203,19.348437321831053
20170601_00000000000000000006,170204,18.578510046295705
20170601_00000000000000000009,170202,20.24468594053498
20170601_00000000000000000000,170302,20.864674883009627
20170601_00000000000000000008,170303,20.49955062501539
20170601_0000000000000000000a,170301,21.434478119511017
20170601_00000000000000000001,170101,20.113340546145004
20170601_00000000000000000002,170104,19.732573337073312
20170601_00000000000000000003,170102,19.17018186062011
20170601_00000000000000000007,170103,20.185901837547224
20170602_00000000000000000004,170201,18.197693177188416
20170602_00000000000000000005,170203,19.82380886949358
20170602_00000000000000000006,170204,18.76724155556374
20170602_00000000000000000009,170202,20.115633348101948
20170602_00000000000000000000,170302,21.042004255095588
20170602_00000000000000000008,170303,20.850587947471045
20170602_0000000000000000000a,170301,21.118551033549835
20170602_00000000000000000001,170101,20.64918117231533
20170602_00000000000000000002,170104,20.82033974224661
20170602_00000000000000000003,170102,20.293249276630565
20170602_00000000000000000007,170103,20.837165101168946
20170603_00000000000000000004,170201,19.626398396960532
20170603_00000000000000000005,170203,21.3949935738944
20170603_00000000000000000006,170204,20.4579986005594
20170603_00000000000000000009,170202,21.682627967783827
20170603_00000000000000000000,170302,23.11333638508649
20170603_00000000000000000008,170303,23.012972112162327
20170603_0000000000000000000a,170301,22.9309344362366
20170603_00000000000000000001,170101,22.488452043436254
20170603_00000000000000000002,170104,22.665024093164504
20170603_00000000000000000003,170102,21.827033384907615
20170603_00000000000000000007,170103,23.06829804113821
20170604_00000000000000000004,170201,20.484724383814942
20170604_00000000000000000005,170203,22.641645904827413
20170604_00000000000000000006,170204,21.705423842936458
20170604_00000000000000000009,170202,22.739010991590852
20170604_00000000000000000000,170302,23.62597726117253
20170604_00000000000000000008,170303,23.63834941313238
20170604_0000000000000000000a,170301,23.42970863418447
20170604_00000000000000000001,170101,23.379007871819724
20170604_00000000000000000002,170104,23.659754028378714
20170604_00000000000000000003,170102,23.177654241445392
20170604_00000000000000000007,170103,23.690394970021167
20170605_00000000000000000004,170201,21.056730762361823
20170605_00000000000000000005,170203,23.708474609759808
20170605_00000000000000000006,170204,22.728286197481623
20170605_00000000000000000009,170202,23.545973526766385
20170605_00000000000000000000,170302,24.818696556537216
20170605_00000000000000000008,170303,24.841130830141502
20170605_0000000000000000000a,170301,24.502221664010218
20170605_00000000000000000001,170101,24.47260427177007
20170605_00000000000000000002,170104,24.824041792887392
20170605_00000000000000000003,170102,24.284473340373413
20170605_00000000000000000007,170103,24.915931141205146
20170606_00000000000000000004,170201,21.707357642137435
20170606_00000000000000000005,170203,24.413968711820797
20170606_00000000000000000006,170204,23.421494714928546
20170606_00000000000000000009,170202,24.15194887598697
20170606_00000000000000000000,170302,25.03236268164152
20170606_00000000000000000008,170303,25.11592833092375
20170606_0000000000000000000a,170301,24.900348523439522
20170606_00000000000000000001,170101,25.08827685698212
20170606_00000000000000000002,170104,25.54599266766284
20170606_00000000000000000003,170102,24.880563322285806
20170606_00000000000000000007,170103,25.398124644177845
20170607_00000000000000000004,170201,21.925986646524255
20170607_00000000000000000005,170203,23.912941399588753
20170607_00000000000000000006,170204,22.588169531390534
20170607_00000000000000000009,170202,24.36955249125746
20170607_00000000000000000000,170302,24.410880418112995
20170607_00000000000000000008,170303,24.610565766183505
20170607_0000000000000000000a,170301,24.62235261824669
20170607_00000000000000000001,170101,24.73359724664487
20170607_00000000000000000002,170104,24.86307087257815
20170607_00000000000000000003,170102,24.348023050296202
20170607_00000000000000000007,170103,24.902694684988894
20170608_00000000000000000004,170201,22.001949680511125
20170608_00000000000000000005,170203,23.988141429933144
20170608_00000000000000000006,170204,22.42730805523149
20170608_00000000000000000009,170202,24.617979094033135
20170608_00000000000000000000,170302,25.26095042848785
20170608_00000000000000000008,170303,25.352531261366213
20170608_0000000000000000000a,170301,25.059485599730877
20170608_00000000000000000001,170101,25.249639577690356
20170608_00000000000000000002,170104,25.46517925836151
20170608_00000000000000000003,170102,24.55927033072798
20170608_00000000000000000007,170103,25.61713993789465
20170609_00000000000000000004,170201,21.24498959228441
20170609_00000000000000000005,170203,23.12486462598143
20170609_00000000000000000006,170204,21.751409770579286
20170609_00000000000000000009,170202,23.872434000399693
20170609_00000000000000000000,170302,24.81019701149116
20170609_00000000000000000008,170303,24.6688429433928
20170609_0000000000000000000a,170301,24.869138128664645
20170609_00000000000000000001,170101,24.1403759820007
20170609_00000000000000000002,170104,24.001542855555297
20170609_00000000000000000003,170102,23.062197048500686
20170609_00000000000000000007,170103,24.542223636534413
20170610_00000000000000000004,170201,16.96871631390526
20170610_00000000000000000005,170203,17.601539000462328
20170610_00000000000000000006,170204,17.472267683605516
20170610_00000000000000000009,170202,18.688418655076234
20170610_00000000000000000000,170302,17.417453171849296
20170610_00000000000000000008,170303,17.24573875739875
20170610_0000000000000000000a,170301,18.699714489530358
20170610_00000000000000000001,170101,18.123709441147593
20170610_00000000000000000002,170104,17.628659659112945
20170610_00000000000000000003,170102,17.96589731535716
20170610_00000000000000000007,170103,17.57309280410756
20170611_00000000000000000004,170201,18.496306662994346
20170611_00000000000000000005,170203,20.31649002431428
20170611_00000000000000000006,170204,19.927219660343443
20170611_00000000000000000009,170202,20.46631473364525
20170611_00000000000000000000,170302,20.27783359109494
20170611_00000000000000000008,170303,20.305636689663068
20170611_0000000000000000000a,170301,20.82055073060852
20170611_00000000000000000001,170101,20.775177610771415
20170611_00000000000000000002,170104,21.008056840262867
20170611_00000000000000000003,170102,20.864018032473954
20170611_00000000000000000007,170103,20.65953177033622
20170612_00000000000000000004,170201,19.18839577389275
20170612_00000000000000000005,170203,21.149755059605173
20170612_00000000000000000006,170204,20.11156765656342
20170612_00000000000000000009,170202,21.68907318933199
20170612_00000000000000000000,170302,23.019564456705115
20170612_00000000000000000008,170303,22.98569512107656
20170612_0000000000000000000a,170301,23.041407617463804
20170612_00000000000000000001,170101,22.572162758541467
20170612_00000000000000000002,170104,22.547964400342494
20170612_00000000000000000003,170102,21.668412734399354
20170612_00000000000000000007,170103,23.019029581131385
20170613_00000000000000000004,170201,19.718534698424175
20170613_00000000000000000005,170203,21.39746967117235
20170613_00000000000000000006,170204,20.28838847693836
20170613_00000000000000000009,170202,22.1315567880427
20170613_00000000000000000000,170302,23.437524081055628
20170613_00000000000000000008,170303,23.27059584277297
20170613_0000000000000000000a,170301,23.503774841273334
20170613_00000000000000000001,170101,22.751846504424652
20170613_00000000000000000002,170104,22.667148057952357
20170613_00000000000000000003,170102,22.05048574584557
20170613_00000000000000000007,170103,23.154105209809853
20170614_00000000000000000004,170201,20.293191141738085
20170614_00000000000000000005,170203,22.181481003702576
20170614_00000000000000000006,170204,20.732555025655387
20170614_00000000000000000009,170202,22.6675592896763
20170614_00000000000000000000,170302,23.835773825395975
20170614_00000000000000000008,170303,23.806913571443143
20170614_0000000000000000000a,170301,23.888232768147194
20170614_00000000000000000001,170101,23.486717049875104
20170614_00000000000000000002,170104,23.589443884019953
20170614_00000000000000000003,170102,22.861694304843816
20170614_00000000000000000007,170103,23.909268902760964
20170615_00000000000000000004,170201,20.547524006677868
20170615_00000000000000000005,170203,22.659836911798898
20170615_00000000000000000006,170204,21.447550905364924
20170615_00000000000000000009,170202,22.83607308803635
20170615_00000000000000000000,170302,24.180836739915673
20170615_00000000000000000008,170303,24.159290454865044
20170615_0000000000000000000a,170301,24.174402692785943
20170615_00000000000000000001,170101,23.944695307021018
20170615_00000000000000000002,170104,24.174442226502673
20170615_00000000000000000003,170102,23.559424535429613
20170615_00000000000000000007,170103,24.315887958755866
20170616_00000000000000000004,170201,21.01103294719382
20170616_00000000000000000005,170203,22.819207078068622
20170616_00000000000000000006,170204,21.577467271015866
20170616_00000000000000000009,170202,23.156835598801287
20170616_00000000000000000000,170302,24.218060578127478
20170616_00000000000000000008,170303,24.28657719740659
20170616_0000000000000000000a,170301,24.07746471590452
20170616_00000000000000000001,170101,24.055436454866545
20170616_00000000000000000002,170104,24.35206093718262
20170616_00000000000000000003,170102,23.810608088867816
20170616_00000000000000000007,170103,24.448670568404165
20170617_00000000000000000004,170201,21.398986043967202
20170617_00000000000000000005,170203,23.30830404487433
20170617_00000000000000000006,170204,21.933239121494683
20170617_00000000000000000009,170202,23.654214329713426
20170617_00000000000000000000,170302,24.423192917536856
20170617_00000000000000000008,170303,24.439777259540765
20170617_0000000000000000000a,170301,24.35549977827438
20170617_00000000000000000001,170101,24.304748233425915
20170617_00000000000000000002,170104,24.513383849548912
20170617_00000000000000000003,170102,23.715925131491662
20170617_00000000000000000007,170103,24.624935914618337
20170618_00000000000000000004,170201,21.500383781482167
20170618_00000000000000000005,170203,23.53155575774744
20170618_00000000000000000006,170204,22.279615183783324
20170618_00000000000000000009,170202,23.62118751429191
20170618_00000000000000000000,170302,24.534653002558812
20170618_00000000000000000008,170303,24.614455553798468
20170618_0000000000000000000a,170301,24.33211227384853
20170618_00000000000000000001,170101,24.431775802136734
20170618_00000000000000000002,170104,24.77344158046194
20170618_00000000000000000003,170102,24.05921873489207
20170618_00000000000000000007,170103,24.90418883270175
20170619_00000000000000000004,170201,20.97266719130345
20170619_00000000000000000005,170203,22.62118224785136
20170619_00000000000000000006,170204,21.49992837343743
20170619_00000000000000000009,170202,23.066250368070943
20170619_00000000000000000000,170302,23.888886024905126
20170619_00000000000000000008,170303,23.805241881935945
20170619_0000000000000000000a,170301,23.81588796221748
20170619_00000000000000000001,170101,23.202747768668377
20170619_00000000000000000002,170104,23.285973939329253
20170619_00000000000000000003,170102,22.63412736346554
20170619_00000000000000000007,170103,23.55600639308727
20170620_00000000000000000004,170201,16.59306556209755
20170620_00000000000000000005,170203,17.49376704757745
20170620_00000000000000000006,170204,17.543214903038304
20170620_00000000000000000009,170202,18.60358951947632
20170620_00000000000000000000,170302,18.001269702620768
20170620_00000000000000000008,170303,17.623417909378325
20170620_0000000000000000000a,170301,19.202506915572688
20170620_00000000000000000001,170101,18.324802308671043
20170620_00000000000000000002,170104,18.035071216560596
20170620_00000000000000000003,170102,18.13287160271014
20170620_00000000000000000007,170103,17.68214176028087
20170621_00000000000000000004,170201,18.12300276773129
20170621_00000000000000000005,170203,19.340362786789207
20170621_00000000000000000006,170204,18.925192509857258
20170621_00000000000000000009,170202,19.791265335794932
20170621_00000000000000000000,170302,19.100562260604843
20170621_00000000000000000008,170303,18.95814617422872
20170621_0000000000000000000a,170301,19.903176590354683
20170621_00000000000000000001,170101,19.71090401171454
20170621_00000000000000000002,170104,19.59966034240025
20170621_00000000000000000003,170102,19.53384927314756
20170621_00000000000000000007,170103,19.23461551108926
20170622_00000000000000000004,170201,19.38052617143618
20170622_00000000000000000005,170203,20.68095134521691
20170622_00000000000000000006,170204,20.112307230946566
20170622_00000000000000000009,170202,21.283138800007954
20170622_00000000000000000000,170302,21.150360240111084
20170622_00000000000000000008,170303,21.00727233441579
20170622_0000000000000000000a,170301,21.670189624248994
20170622_00000000000000000001,170101,21.362734542001913
20170622_00000000000000000002,170104,21.244776869440507
20170622_00000000000000000003,170102,21.266552411692796
20170622_00000000000000000007,170103,21.191543178690992
20170623_00000000000000000004,170201,20.05289945763911
20170623_00000000000000000005,170203,21.803696144646082
20170623_00000000000000000006,170204,21.012916003900934
20170623_00000000000000000009,170202,22.19615351507413
20170623_00000000000000000000,170302,22.926981008567154
20170623_00000000000000000008,170303,22.916182543369935
20170623_0000000000000000000a,170301,22.939275432642326
20170623_00000000000000000001,170101,22.841295940773012
20170623_00000000000000000002,170104,22.982276522460005
20170623_00000000000000000003,170102,22.396849767054118
20170623_00000000000000000007,170103,23.06072645660512
20170624_00000000000000000004,170201,20.695037413312747
20170624_00000000000000000005,170203,22.608584415526046
20170624_00000000000000000006,170204,21.69502061670801
20170624_00000000000000000009,170202,22.92897219742446
20170624_00000000000000000000,170302,23.744352203176813
20170624_00000000000000000008,170303,23.679595470689584
20170624_0000000000000000000a,170301,23.68213310329914
20170624_00000000000000000001,170101,23.501414837292547
20170624_00000000000000000002,170104,23.566732971579427
20170624_00000000000000000003,170102,22.977680482618666
20170624_00000000000000000007,170103,23.876930376084257
